Time;689 Laser;Blue laser;Chamber-side;Electronics Rm;Enclosure Air;Outside Enclosure;Oven-side
2017-08-04T15:18:00-04:00;7.9258171604;7.01789636523;6.31138708841;6.15912361009;5.45380411138;8.56565268733;-2.07118823499
2017-08-04T15:19:00-04:00;7.83058518081;7.01789636523;6.27405835978;6.15912361009;5.36701818129;8.44279124067;-2.00681448166
2017-08-04T15:20:00-04:00;7.76386805375;7.01789636523;6.19914650675;6.12003080876;5.45617554305;8.47435107251;-2.07118823499
2017-08-04T15:21:00-04:00;7.75914856876;6.92839209161;6.12389220867;6.04156270427;5.47578520089;8.47435107251;-2.15444404358
2017-08-04T15:22:00-04:00;7.71921256993;6.92839209161;6.12389220867;6.00218793413;5.55234113317;8.3515076719;-2.2190459435
2017-08-04T15:23:00-04:00;7.68429933337;6.92839209161;5.99695737791;5.96271669814;5.53911896837;8.29173512214;-2.15444404358
2017-08-04T15:25:00-04:00;7.59196101442;6.92839209161;6.086133607;5.96271669814;5.58796132111;8.32319102715;-2.28392286272
2017-08-04T15:27:00-04:00;7.61362157865;6.89154401418;5.99695737791;5.88349038931;5.54285082383;8.2632283925;-2.34907606679
2017-08-04T15:28:00-04:00;7.61362157865;6.89154401418;5.99695737791;5.88349038931;5.58876679576;8.32579871569;-2.41451058727
2017-08-04T15:29:00-04:00;7.52119385171;6.76515651342;6.03468900033;5.84373129961;5.64381835693;8.23439206371;-2.41451058727
2017-08-04T15:31:00-04:00;7.49278844805;6.76515651342;6.03468900033;5.80387677724;5.60596534974;8.20523028471;-2.41451058727
2017-08-04T15:32:00-04:00;7.40037890185;6.72816803189;6.03468900033;5.76392327421;5.56784541068;8.26724380013;-2.48022776615
2017-08-04T15:33:00-04:00;7.40037890185;6.69109769944;5.86998534783;5.80387677724;5.56784541068;8.17574076434;-2.41451058727
2017-08-04T15:34:00-04:00;7.40037890185;6.69109769944;5.90777569093;5.67537781976;5.47507998698;8.11511147558;-2.41451058727
2017-08-04T15:35:00-04:00;7.40037890185;6.69109769944;5.90777569093;5.67537781976;5.50229140918;8.14592995961;-2.34907606679
2017-08-04T15:36:00-04:00;7.40037890185;6.69109769944;5.90777569093;5.79485998248;5.42494716944;8.14592995961;-2.34907606679
2017-08-04T15:37:00-04:00;7.37194568322;6.78050165685;5.86998534783;5.66652475409;5.47879464666;8.0235799399;-2.13583470744
2017-08-04T15:38:00-04:00;7.27955433699;6.81759848963;5.83210599758;5.82475616952;5.41271824245;8.0235799399;-2.2190459435
2017-08-04T15:39:00-04:00;7.36464634447;6.85461341689;5.83210599758;5.94243145792;5.43951118635;8.08423470817;-2.07118823499
2017-08-04T15:40:00-04:00;7.47742603771;6.89154401418;5.79414009482;6.02041441317;5.35899870243;7.99126184652;-2.07118823499
2017-08-04T15:41:00-04:00;7.58944452003;6.98102194568;5.71794108754;6.13669597824;5.31978196672;7.98913721195;-2.07118823499
2017-08-04T15:43:00-04:00;7.56996326679;7.05469000571;5.67970854914;5.82475616952;5.67868998484;7.86356183703;-1.94271100349
2017-08-04T15:44:00-04:00;7.56996326679;7.09140045112;5.67970854914;6.12476192458;5.78387567416;7.92327311501;-1.94271100349
2017-08-04T15:45:00-04:00;7.66249779806;7.09140045112;5.59068610979;6.3914844496;5.73231172689;7.82372284481;-1.7954936041
2017-08-04T15:46:00-04:00;7.58519525419;7.34378969096;5.59068610979;6.22657968958;5.81131314424;7.88279372495;-1.81530647284
2017-08-04T15:47:00-04:00;7.74148183466;7.38030924801;5.79414009482;6.22657968958;5.67127411024;7.85069538501;-1.6685288727
2017-08-04T15:48:00-04:00;7.77663489133;7.41674983247;5.83210599758;6.41520575535;5.78355088743;7.87732326917;-1.605439158
2017-08-04T15:49:00-04:00;7.98997619351;7.41674983247;5.83210599758;6.25079064339;5.80092523927;7.84501449273;-1.605439158
2017-08-04T15:50:00-04:00;7.96722555651;7.38030924801;5.83210599758;6.36336689426;5.81604703614;7.84501449273;-1.605439158
2017-08-04T15:52:00-04:00;8.03567497399;7.38030924801;5.86998534783;6.31138708841;5.86333552495;8.02698280132;-1.5219320278
